game,stack_type,stack_size,players,teams,pitcher,payout_profile,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,stack_score,combined_implied_probability,adjusted_probability,correlation_synergy_boost,parlay_score,parlay_grade,confidence,risk_profile,odds
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,2,Billy Cook + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.71,34.00,61.10,31.72,42.51,1.4400%,1.9467%,35.19%,42.36,C,LOW,HIGH_RISK,Billy Cook | Hunter Goodman
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Nick Yorke + Jared Triolo + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.69,34.00,61.22,31.55,42.51,0.0207%,0.0280%,35.21%,42.35,C,LOW,HIGH_RISK,Nick Yorke | Jared Triolo | Hunter Goodman | Mickey Moniak
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Vidal Bruján + Riley Greene + Dillon Dingler + Wenceel Pérez,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,42.63,34.00,61.65,31.05,42.50,0.0207%,0.0281%,35.28%,42.34,C,LOW,HIGH_RISK,Vidal Bruján | Riley Greene | Dillon Dingler | Wenceel Pérez
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Vidal Bruján + Riley Greene + Spencer Torkelson + Wenceel Pérez,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,42.58,34.00,61.90,30.72,42.49,0.0207%,0.0281%,35.32%,42.32,C,LOW,HIGH_RISK,Vidal Bruján | Riley Greene | Spencer Torkelson | Wenceel Pérez
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Marcell Ozuna + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.77,34.00,59.88,32.86,42.46,0.1728%,0.2332%,34.94%,42.32,C,LOW,HIGH_RISK,Marcell Ozuna | Hunter Goodman | Mickey Moniak
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,4,Vidal Bruján + Spencer Torkelson + Dillon Dingler + Wenceel Pérez,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,42.59,34.00,61.67,30.95,42.48,0.0207%,0.0281%,35.27%,42.31,C,LOW,HIGH_RISK,Vidal Bruján | Spencer Torkelson | Dillon Dingler | Wenceel Pérez
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,2,Billy Cook + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.66,34.00,60.47,32.09,42.43,1.4400%,1.9445%,35.03%,42.28,C,LOW,HIGH_RISK,Billy Cook | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Bryan Reynolds + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.72,34.00,59.81,32.78,42.41,0.1728%,0.2331%,34.91%,42.27,C,LOW,HIGH_RISK,Bryan Reynolds | Hunter Goodman | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Ryan O'Hearn + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.72,34.00,59.60,32.95,42.40,0.1728%,0.2330%,34.86%,42.26,C,LOW,HIGH_RISK,Ryan O'Hearn | Hunter Goodman | Mickey Moniak
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Vidal Bruján + Riley Greene + Wenceel Pérez,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,42.48,34.00,61.91,30.42,42.42,0.1728%,0.2338%,35.29%,42.24,C,LOW,HIGH_RISK,Vidal Bruján | Riley Greene | Wenceel Pérez
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Vidal Bruján + Dillon Dingler + Wenceel Pérez,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,42.50,34.00,61.61,30.73,42.41,0.1728%,0.2337%,35.23%,42.24,C,LOW,HIGH_RISK,Vidal Bruján | Dillon Dingler | Wenceel Pérez
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,3,J.P. Crawford + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,43.05,34.00,56.03,36.73,42.33,0.1728%,0.2319%,34.19%,42.24,C,LOW,HIGH_RISK,J.P. Crawford | Zach Cole | Christian Walker
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Luke Raley + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,43.18,34.00,54.48,38.37,42.30,0.0207%,0.0278%,33.90%,42.24,C,LOW,HIGH_RISK,Luke Raley | Yordan Alvarez | Zach Cole | Christian Walker
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Nick Gonzales + Jared Triolo + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.50,34.00,61.41,30.87,42.39,0.0207%,0.0280%,35.19%,42.22,C,LOW,HIGH_RISK,Nick Gonzales | Jared Triolo | Hunter Goodman | Mickey Moniak
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,3,Vidal Bruján + Spencer Torkelson + Wenceel Pérez,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,42.44,34.00,61.93,30.29,42.39,0.1728%,0.2338%,35.28%,42.21,C,LOW,HIGH_RISK,Vidal Bruján | Spencer Torkelson | Wenceel Pérez
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,4,Billy Cook + Jared Triolo + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.43,34.00,61.05,30.95,42.30,0.0207%,0.0280%,35.08%,42.13,C,LOW,HIGH_RISK,Billy Cook | Jared Triolo | Hunter Goodman | Mickey Moniak
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Jake Bauers + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.77,34.00,57.41,34.85,42.25,0.0207%,0.0279%,34.40%,42.13,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Jake Bauers | Ramón Laureano
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Henry Davis + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.55,34.00,59.61,32.44,42.27,0.1728%,0.2329%,34.81%,42.12,C,LOW,HIGH_RISK,Henry Davis | Hunter Goodman | Mickey Moniak
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Nick Yorke + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.56,34.00,59.32,32.72,42.26,0.1728%,0.2328%,34.75%,42.11,C,LOW,HIGH_RISK,Nick Yorke | Hunter Goodman | Mickey Moniak
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Jake Bauers + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.75,34.00,57.39,34.81,42.23,0.0207%,0.0279%,34.39%,42.11,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Jake Bauers | Fernando Tatis Jr.
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Brice Turang + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.77,34.00,57.12,35.06,42.22,0.1728%,0.2321%,34.34%,42.11,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Jake Bauers + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.74,34.00,57.24,34.89,42.21,0.0207%,0.0279%,34.35%,42.09,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Jake Bauers | Jackson Merrill
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Dominic Canzone + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,43.02,34.00,54.26,38.08,42.16,0.0207%,0.0277%,33.79%,42.09,C,LOW,HIGH_RISK,Dominic Canzone | Yordan Alvarez | Zach Cole | Christian Walker
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Brice Turang + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.74,34.00,57.09,35.01,42.20,0.1728%,0.2321%,34.32%,42.08,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Fernando Tatis Jr.
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Jake Bauers + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.72,34.00,57.18,34.89,42.19,0.0207%,0.0279%,34.33%,42.08,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Jake Bauers | Gavin Sheets
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Brice Turang + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.72,34.00,56.89,35.12,42.17,0.1728%,0.2320%,34.27%,42.06,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Jackson Merrill
Detroit Tigers @ New York Mets,GAME_ENVIRONMENT_STACK,2,Vidal Bruján + Wenceel Pérez,New York Mets / Detroit Tigers,Framber Valdez / Christian Scott,NO_ODDS,42.23,34.00,61.98,29.63,42.24,1.4400%,1.9471%,35.22%,42.05,C,LOW,HIGH_RISK,Vidal Bruján | Wenceel Pérez
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Jake Bauers + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.66,34.00,57.17,34.72,42.15,0.1728%,0.2321%,34.31%,42.03,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Brice Turang + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.70,34.00,56.81,35.11,42.14,0.1728%,0.2320%,34.24%,42.03,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Gavin Sheets
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Jake Bauers + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.63,34.00,57.14,34.67,42.13,0.1728%,0.2321%,34.29%,42.01,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Fernando Tatis Jr.
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Jake Bauers + Xander Bogaerts,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.65,34.00,56.94,34.88,42.12,0.0207%,0.0278%,34.25%,42.00,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Jake Bauers | Xander Bogaerts
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + William Contreras + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.64,34.00,56.99,34.80,42.12,0.0207%,0.0278%,34.26%,42.00,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | William Contreras | Ramón Laureano
Seattle Mariners @ Houston Astros,TEAMMATE_HR_STACK,2,Yordan Alvarez + Zach Cole,Houston Astros,Bryce Miller,NO_ODDS,40.64,34.00,46.94,37.15,44.83,1.4400%,1.8915%,31.35%,41.99,C,LOW,HIGH_RISK,Yordan Alvarez | Zach Cole
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,2,Jared Triolo + Hunter Goodman,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.19,34.00,61.62,29.80,42.18,1.4400%,1.9458%,35.12%,41.99,C,LOW,HIGH_RISK,Jared Triolo | Hunter Goodman
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Julio Rodríguez + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,42.91,34.00,54.05,37.93,42.07,0.0207%,0.0277%,33.71%,41.99,C,LOW,HIGH_RISK,Julio Rodríguez | Yordan Alvarez | Zach Cole | Christian Walker
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Jake Bauers + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.62,34.00,56.94,34.78,42.10,0.1728%,0.2320%,34.24%,41.98,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Jackson Merrill
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + William Contreras + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.62,34.00,56.96,34.77,42.10,0.0207%,0.0278%,34.25%,41.98,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | William Contreras | Fernando Tatis Jr.
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Cal Raleigh + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,42.88,34.00,54.17,37.75,42.06,0.0207%,0.0277%,33.73%,41.98,C,LOW,HIGH_RISK,Cal Raleigh | Yordan Alvarez | Zach Cole | Christian Walker
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Andrew Vaughn + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.61,34.00,56.88,34.82,42.09,0.0207%,0.0278%,34.23%,41.97,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Andrew Vaughn | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + William Contreras + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.61,34.00,56.81,34.85,42.08,0.0207%,0.0278%,34.21%,41.96,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | William Contreras | Jackson Merrill
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Jake Bauers + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.59,34.00,56.86,34.77,42.07,0.1728%,0.2319%,34.22%,41.95,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Gavin Sheets
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Andrew Vaughn + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.59,34.00,56.86,34.78,42.07,0.0207%,0.0278%,34.22%,41.95,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Andrew Vaughn | Fernando Tatis Jr.
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,3,Nick Gonzales + Hunter Goodman + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.31,34.00,59.56,31.81,42.10,0.1728%,0.2328%,34.71%,41.94,C,LOW,HIGH_RISK,Nick Gonzales | Hunter Goodman | Mickey Moniak
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + William Contreras + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.59,34.00,56.75,34.84,42.06,0.0207%,0.0278%,34.19%,41.94,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | William Contreras | Gavin Sheets
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + William Contreras + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.56,34.00,57.02,34.55,42.06,0.0207%,0.0278%,34.24%,41.94,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | William Contreras | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Brice Turang + Xander Bogaerts,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.61,34.00,56.50,35.10,42.05,0.1728%,0.2318%,34.14%,41.94,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Xander Bogaerts
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Josh Naylor + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,42.86,34.00,53.96,37.85,42.02,0.0207%,0.0277%,33.67%,41.94,C,LOW,HIGH_RISK,Josh Naylor | Yordan Alvarez | Zach Cole | Christian Walker
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Garrett Mitchell + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.53,34.00,57.26,34.28,42.06,0.0207%,0.0278%,34.28%,41.93,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Garrett Mitchell | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,2,Jackson Chourio + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.59,34.00,56.62,34.97,42.05,1.4400%,1.9319%,34.16%,41.93,C,LOW,HIGH_RISK,Jackson Chourio | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Andrew Vaughn + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.58,34.00,56.71,34.86,42.05,0.0207%,0.0278%,34.18%,41.93,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Andrew Vaughn | Jackson Merrill
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Garrett Mitchell + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.51,34.00,57.23,34.25,42.05,0.0207%,0.0278%,34.27%,41.92,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Garrett Mitchell | Fernando Tatis Jr.
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + William Contreras + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.54,34.00,57.00,34.51,42.05,0.0207%,0.0278%,34.23%,41.92,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | William Contreras | Fernando Tatis Jr.
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + Andrew Vaughn + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.53,34.00,56.92,34.56,42.04,0.0207%,0.0278%,34.21%,41.91,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Andrew Vaughn | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Andrew Vaughn + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.56,34.00,56.65,34.86,42.03,0.0207%,0.0278%,34.16%,41.91,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Andrew Vaughn | Gavin Sheets
Seattle Mariners @ Houston Astros,GAME_ENVIRONMENT_STACK,4,Randy Arozarena + Yordan Alvarez + Zach Cole + Christian Walker,Seattle Mariners / Houston Astros,Lance McCullers Jr. / Bryce Miller,NO_ODDS,42.81,34.00,53.96,37.71,41.99,0.0207%,0.0277%,33.65%,41.91,C,LOW,HIGH_RISK,Randy Arozarena | Yordan Alvarez | Zach Cole | Christian Walker
Colorado Rockies @ Pittsburgh Pirates,GAME_ENVIRONMENT_STACK,2,Jared Triolo + Mickey Moniak,Pittsburgh Pirates / Colorado Rockies,Jose Quintana / Mitch Keller,NO_ODDS,42.14,34.00,60.99,30.17,42.09,1.4400%,1.9435%,34.97%,41.90,C,LOW,HIGH_RISK,Jared Triolo | Mickey Moniak
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,2,Jackson Chourio + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.55,34.00,56.56,34.89,42.02,1.4400%,1.9316%,34.14%,41.90,C,LOW,HIGH_RISK,Jackson Chourio | Fernando Tatis Jr.
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + William Contreras + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.53,34.00,56.85,34.59,42.02,0.0207%,0.0278%,34.19%,41.90,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | William Contreras | Jackson Merrill
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Garrett Mitchell + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.50,34.00,57.08,34.33,42.02,0.0207%,0.0278%,34.23%,41.89,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Garrett Mitchell | Jackson Merrill
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + Andrew Vaughn + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.52,34.00,56.89,34.52,42.02,0.0207%,0.0278%,34.20%,41.89,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Andrew Vaughn | Fernando Tatis Jr.
Seattle Mariners @ Houston Astros,TEAMMATE_HR_STACK,2,Yordan Alvarez + Christian Walker,Houston Astros,Bryce Miller,NO_ODDS,40.53,34.00,46.69,37.02,44.73,1.4400%,1.8901%,31.26%,41.88,C,LOW,HIGH_RISK,Yordan Alvarez | Christian Walker
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + Garrett Mitchell + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.48,34.00,57.02,34.32,42.01,0.0207%,0.0278%,34.21%,41.88,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | Garrett Mitchell | Gavin Sheets
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + William Contreras + Gavin Sheets,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.51,34.00,56.79,34.59,42.01,0.0207%,0.0278%,34.17%,41.88,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | William Contreras | Gavin Sheets
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + Garrett Mitchell + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.45,34.00,57.29,34.03,42.01,0.0207%,0.0278%,34.26%,41.88,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Garrett Mitchell | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Brice Turang + Jake Bauers + Ramón Laureano,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.48,34.00,56.94,34.40,42.00,0.1728%,0.2319%,34.19%,41.87,C,LOW,HIGH_RISK,Brice Turang | Jake Bauers | Ramón Laureano
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + Andrew Vaughn + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.50,34.00,56.74,34.61,42.00,0.0207%,0.0278%,34.16%,41.87,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Andrew Vaughn | Jackson Merrill
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Brice Turang + William Contreras + Xander Bogaerts,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.52,34.00,56.52,34.84,41.99,0.0207%,0.0278%,34.12%,41.87,C,LOW,HIGH_RISK,Jackson Chourio | Brice Turang | William Contreras | Xander Bogaerts
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,4,Jackson Chourio + Jake Bauers + Garrett Mitchell + Fernando Tatis Jr.,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.43,34.00,57.27,33.99,41.99,0.0207%,0.0278%,34.25%,41.86,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Garrett Mitchell | Fernando Tatis Jr.
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,2,Jackson Chourio + Jackson Merrill,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.53,34.00,56.27,35.06,41.98,1.4400%,1.9305%,34.06%,41.86,C,LOW,HIGH_RISK,Jackson Chourio | Jackson Merrill
San Diego Padres @ Milwaukee Brewers,GAME_ENVIRONMENT_STACK,3,Jackson Chourio + Jake Bauers + Xander Bogaerts,Milwaukee Brewers / San Diego Padres,Michael King / Jacob Misiorowski,NO_ODDS,42.50,34.00,56.54,34.76,41.98,0.1728%,0.2317%,34.11%,41.86,C,LOW,HIGH_RISK,Jackson Chourio | Jake Bauers | Xander Bogaerts
